time,equity,cash,unrealized_pnl
2025-08-11T19:06:28Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:28Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:28Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:28Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:28Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:28Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:30Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:30Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:30Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:30Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:30Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:30Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:32Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:32Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:32Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:32Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:32Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:32Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:34Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:34Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:34Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:34Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:34Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:34Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:36Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:36Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:36Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:36Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:36Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:36Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:38Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:38Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:38Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:38Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:38Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:38Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:40Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:40Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:40Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:40Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:40Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:40Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:42Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:42Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:42Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:42Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:42Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:42Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:44Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:44Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:44Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:44Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:44Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:44Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:46Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:46Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:46Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:46Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:46Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:46Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:48Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:48Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:48Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:48Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:48Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:48Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:50Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:50Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:50Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:50Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:50Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:50Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:52Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:52Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:52Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:52Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:52Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:52Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:54Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:54Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:54Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:54Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:54Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:54Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:56Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:56Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:56Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:56Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:56Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:56Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:58Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:58Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:58Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:58Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:58Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:06:58Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:00Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:00Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:00Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:00Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:00Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:00Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:02Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:02Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:02Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:02Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:02Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:02Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:04Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:04Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:04Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:04Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:04Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:04Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:06Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:06Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:06Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:06Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:06Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:06Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:08Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:08Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:08Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:08Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:08Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:08Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:10Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:10Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:10Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:10Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:10Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:10Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:12Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:12Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:12Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:12Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:12Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:12Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:14Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:14Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:14Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:14Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:16Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:16Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:16Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:16Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:16Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:16Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:18Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:18Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:18Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:18Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:20Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:20Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:20Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:20Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:22Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:22Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:22Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:22Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:22Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:22Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:24Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:24Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:24Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:24Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:24Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:24Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:26Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:26Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:26Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:26Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:26Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:26Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:28Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:28Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:28Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:28Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:28Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:28Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:30Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:30Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:30Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:30Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:30Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:30Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:32Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:32Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:32Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:32Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:32Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:32Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:34Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:34Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:34Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:34Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:34Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:34Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:36Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:36Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:36Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:36Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:36Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:36Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:38Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:38Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:38Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:38Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:38Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:38Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:40Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:40Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:40Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:40Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:40Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:40Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:42Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:42Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:42Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:42Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:42Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:42Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:44Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:44Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:44Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:44Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:44Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:44Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:46Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:46Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:46Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:46Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:48Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:48Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:48Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:48Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:48Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:48Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:50Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:50Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:50Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:50Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:50Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:50Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:52Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:52Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:52Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:52Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:52Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:52Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:54Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:54Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:54Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:54Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:54Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:54Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:56Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:56Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:56Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:56Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:56Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:56Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:58Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:58Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:58Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:58Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:58Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:07:58Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:00Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:00Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:00Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:00Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:00Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:00Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:02Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:02Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:02Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:02Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:02Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:02Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:04Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:04Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:04Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:04Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:04Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:04Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:06Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:06Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:06Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:06Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:06Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:06Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:08Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:08Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:08Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:08Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:08Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:08Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:10Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:10Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:10Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:10Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:10Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:10Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:12Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:12Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:12Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:12Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:12Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:12Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:14Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:14Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:14Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:14Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:14Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:14Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:16Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:16Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:16Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:16Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:18Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:18Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:18Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:18Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:20Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:20Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:20Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:20Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:20Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:20Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:22Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:22Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:22Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:22Z,1000.00000000,1000.00000000,0.00000000
2025-08-11T19:08:22Z,1000.00000000,1000.00000000,0.00000000
